737,1
738,0
739,0
740,0
741,1
742,1
743,0
744,0
745,1
746,1
747,1
748,1
749,1
750,0
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,0
765,0
766,0
767,0
768,1
769,1
770,1
771,0
772,0
773,1
774,0
775,0
776,1
777,1
778,1
779,1
780,1
781,0
782,1
783,0
784,0
785,0
786,0
787,1
788,1
789,0
790,0
791,0
792,1
793,1
794,0
795,1
796,1
797,1
798,0
799,0
800,1
801,0
802,1
803,1
804,1
805,1
806,1
807,0
808,0
809,0
810,1
811,1
812,1
813,0
814,1
815,1
816,1
817,0
818,0
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,0
827,0
828,1
829,0
830,0
831,0
832,1
833,0
834,1
835,0
836,1
837,0
838,1
839,1
840,1
841,1
842,0
843,0
844,1
845,0
846,0
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,0
855,1
856,0
857,0
858,1
859,1
860,0
861,1
862,1
863,1
864,0
865,0
866,0
867,1
868,0
869,1
870,0
871,0
872,0
873,1
874,1
875,1
876,1
877,1
878,0
879,0
880,0
881,1
882,1
883,1
884,1
885,0
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,0
897,0
898,1
899,1
900,0
901,1
902,1
903,0
904,0
905,1
906,0
907,0
908,1
909,0
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,1
918,0
919,0
920,0
921,1
922,0
923,1
924,0
925,1
926,0
927,0
928,1
929,1
930,1
931,0
932,0
933,1
934,0
935,0
936,0
937,1
938,0
939,0
940,1
941,1
942,1
943,1
944,0
945,1
946,0
947,1
948,0
949,1
950,1
951,1
952,1
953,1
954,1
955,0
956,0
957,0
958,0
959,1
960,0
961,0
962,1
963,1
964,1
965,0
966,0
967,1
968,0
969,0
970,0
971,1
972,0
973,1
974,0
975,1
976,1
977,0
978,0
979,0
980,1
981,1
982,1
983,1
984,1
985,0
986,0
987,1
988,0
989,1
990,0
991,0
992,1
993,1
994,1
995,1
996,0
997,1
998,1
999,1
1000,0
1001,1
1002,1
1003,0
1004,1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,1
1011,1
1012,0
1013,1
1014,1
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,0
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,0
1029,0
1030,1
1031,1
1032,1
1033,1
1034,1
1035,0
1036,1
1037,1
1038,0
1039,0
1040,1
1041,0
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,0
1049,1
1050,1
1051,1
1052,0
1053,0
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,0
1066,1
1067,0
1068,0
1069,1
1070,1
1071,0
1072,1
1073,1
1074,1
1075,0
1076,0
1077,1
1078,1
1079,0
1080,1
1081,0
1082,0
1083,0
1084,1
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,1
1093,1
1094,0
1095,0
1096,0
1097,1
1098,1
1099,0
1100,0
1101,1
1102,1
1103,1
1104,1
