1105,0
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,0
1113,1
1114,1
1115,0
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,0
1125,1
1126,1
1127,1
1128,1
1129,0
1130,0
1131,0
1132,1
1133,0
1134,1
1135,0
1136,0
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,0
1144,1
1145,1
1146,1
1147,1
1148,1
1149,0
1150,1
1151,0
1152,0
1153,0
1154,1
1155,0
1156,0
1157,1
1158,1
1159,0
1160,1
1161,1
1162,1
1163,0
1164,0
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,1
1173,1
1174,1
1175,1
1176,0
1177,1
1178,1
1179,0
1180,1
1181,1
1182,1
1183,0
1184,1
1185,0
1186,1
1187,0
1188,1
1189,0
1190,0
1191,1
1192,1
1193,1
1194,0
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,0
1210,0
1211,1
1212,1
1213,1
1214,1
1215,0
1216,0
1217,0
1218,1
1219,1
1220,1
1221,1
1222,0
1223,1
1224,1
1225,1
1226,0
1227,1
1228,1
1229,1
1230,0
1231,1
1232,0
1233,1
1234,1
1235,0
1236,0
1237,1
1238,1
1239,0
1240,0
1241,1
1242,0
1243,1
1244,0
1245,0
1246,0
1247,0
1248,1
1249,0
1250,0
1251,1
1252,1
1253,0
1254,0
1255,0
1256,1
1257,0
1258,0
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,1
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,1
1273,1
1274,1
1275,0
1276,1
1277,1
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,1
1285,1
1286,0
1287,0
1288,0
1289,1
1290,1
1291,0
1292,1
1293,0
1294,0
1295,1
1296,0
1297,1
1298,1
1299,0
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,0
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,1
1320,1
1321,1
1322,0
1323,1
1324,1
1325,1
1326,0
1327,0
1328,0
1329,0
1330,1
1331,1
1332,1
1333,0
1334,0
1335,0
1336,0
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,0
1344,1
1345,0
1346,0
1347,0
1348,1
1349,0
1350,0
1351,0
1352,0
1353,1
1354,1
1355,1
1356,1
1357,0
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,1
1365,0
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,0
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,1
1384,0
1385,1
1386,0
1387,1
1388,0
1389,1
1390,1
1391,0
1392,0
1393,1
1394,1
1395,1
1396,0
1397,1
1398,1
1399,0
1400,1
1401,0
1402,1
1403,0
1404,1
1405,1
1406,0
1407,1
1408,1
1409,0
1410,0
1411,1
1412,1
1413,1
1414,1
1415,0
1416,0
1417,0
1418,0
1419,0
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,1
1430,0
1431,0
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,0
1444,1
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,0
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,0
1460,1
1461,0
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,0
1471,0
1472,0
